name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,R2_seed_1,R2_seed_2,R2_seed_3,R2_seed_4
10_ESP_A Coruña_285933,0.24112831072102434,0.0005553191106625377,19.5320868088676,0.014405242123161657,26.26131139573814,0.014185266910174004,0.1859235714814338,0.3577322716649906,0.6327866749309912,0.2408638634526038,0.2407327188380438,0.24048059900675833,0.2416392969493043,0.24192507535841157
20_ESP_Pontevedra_273601,0.2461484895126409,0.0008055949628193766,20.23360494796728,0.0224314540621941,27.16157260421316,0.019506611973620545,0.1631332378240308,0.32887323660883566,0.6250478175230774,0.2476231082410686,0.24538586394349804,0.24576141446775124,0.24560774148735665,0.2463643194235301
80_ESP_Girona_112365,0.24768076075999018,0.10389050626299416,15.610142057607376,0.23110688884788863,32.42123234787879,11.087717378237876,0.25795394004092803,0.4665952643021498,0.745241125969929,0.2827022589773881,0.4115312032310533,0.133964559387302,0.2734241513316622,0.13678163087254536
20_ESP_Lugo_193140,0.24845197515879214,0.0021447425313456977,19.582500087889663,0.03092520614699377,26.053496537017804,0.034444471112795874,0.18699549414344008,0.3581900644239087,0.6228112506262854,0.24604898307561507,0.24713969666630797,0.25023374653780583,0.2517055607827611,0.24713188873147085
10_ESP_Santa Cruz de Tenerife_148464,0.2528682747311093,0.001662374216190555,17.48402185252219,0.04656542285447748,23.445097380414797,0.03436850881672225,0.19467596248559746,0.3819240009707516,0.6816079553811376,0.25086650424385215,0.2525699436372566,0.25276813636878126,0.25591646803246315,0.2522203213731934
10_ESP_Segovia_54407,0.2600950700057748,0.002820739984935692,24.8305283417665,0.08015151316878266,31.435016128096446,0.07322062853875759,0.14159713996367757,0.2714950395222086,0.49472824334724724,0.26497852757438745,0.2613865226758664,0.2576015020420064,0.2574566392469292,0.25905215848968466
10_ESP_Zamora_90295,0.26062465243013433,0.0028102122080557674,29.638324062267696,0.07951611922995278,35.90135244408579,0.06527744723251781,0.09264512614908058,0.1904551133888047,0.3834854466552318,0.26304331475795095,0.2648305228123321,0.2589192058144756,0.25885065222734205,0.25747956653857085
10_ESP_Asturias_143913,0.2663662775351276,0.002138842585987194,25.05533084127446,0.050438254372036896,31.471198895740514,0.04734984026744749,0.13251718943690943,0.2580561205780858,0.48199667331223883,0.2656426961747682,0.2638846030824151,0.2683469485461505,0.26937837183852287,0.2645787680337811
80_ESP_Salamanca_88726,0.2692141521186804,0.10091760071276393,23.443426593133793,0.12965415845920575,36.3508211277621,10.66348511867655,0.17453032587499492,0.3053829173497997,0.5150504474186691,0.3656682627674468,0.16058354733953184,0.35067639547593443,0.1326363661730241,0.33650618883746475
20_ESP_A Coruña_285933,0.26932857334911675,0.0005391867487580667,19.04756049806344,0.02672806977048581,25.771127471863146,0.008073875491092026,0.1951133041180349,0.3716131677844684,0.6470421987417287,0.2701077956284831,0.269548262878856,0.2684431215186297,0.26920979751967045,0.2693338891999445
20_ESP_Palencia_43722,0.26975306202216387,0.0016708770210898632,26.003311212074806,0.09561023479173658,32.67186551397144,0.02331479504678983,0.1353704215175931,0.2550864738876467,0.4626014229890803,0.26650968465527547,0.2713327568032855,0.2703900439602763,0.27019086549610405,0.2703419591958778
50_ESP_Pontevedra_273601,0.28533559790249663,0.00044283609252389984,19.584580977485366,0.018934575893137507,26.446798135229557,0.030838626865529337,0.17396308066348157,0.3468521073802342,0.6414307835228831,0.2853675741347913,0.2846286349008257,0.28517241209528055,0.28552906989903215,0.28598029848255346
20_ESP_Santa Cruz de Tenerife_148464,0.286747671061462,0.0014285757022847825,16.943240894229866,0.011826174234049067,22.904520660759463,0.037927917221857954,0.20854070611029338,0.3999965505147417,0.6950392783518697,0.2846383124724662,0.2879433308900674,0.2854104646251794,0.2879163581809635,0.2878298891386335
50_ESP_Melilla_8331,0.2887449577764076,0.007355821584111849,21.205034062659287,0.22380361553282793,26.758384212531574,0.23879265819969303,0.19492444283594185,0.316857827355684,0.5301974108201933,0.2828978309430604,0.2960477566933102,0.2850393028886572,0.29900115124076865,0.2807387471162416
20_ESP_Zamora_90295,0.289763967595341,0.003472374439229423,28.945004004732112,0.09912466898916074,35.19603111286361,0.08701528371804879,0.0976546092459687,0.19918562476275647,0.39704654166743414,0.28806219975406544,0.29226136875408604,0.28456237699256715,0.2892844921098727,0.29464940036611353
20_ESP_Segovia_54407,0.29289840716768,0.0009160759730451444,24.130722950240994,0.047450638757329244,30.72234525603445,0.037593659401073815,0.14997642329253916,0.28576951777276216,0.5093292483645847,0.2936934002266486,0.2933098313174516,0.2934973750782299,0.2928342317142365,0.2911571975018338
10_ESP_Ciudad Real_209868,0.29331188572735706,0.0013490812887581533,17.741957296316038,0.03831637338541693,22.81824825152441,0.025603062682974114,0.19988131000223436,0.3724139285505914,0.6359121151379521,0.2909862594198961,0.2939695558210548,0.29397501903290757,0.2948900419525228,0.29273855241040414
10_ESP_Valladolid_96741,0.2955847184140351,0.0038577816482997683,21.889148583255967,0.08697442773108567,29.236373845732327,0.0598451745162676,0.1969024870918455,0.35473277689603255,0.5780094027384202,0.29910984308884314,0.2940948179925992,0.2919520217928212,0.30114232238695104,0.291624586808961
50_ESP_Lugo_193140,0.29658822304242605,0.0019558705541520296,18.778252297419478,0.037066827502993324,25.189146845129745,0.055108916279940086,0.20007630038894736,0.3778287669679009,0.6433081133626899,0.29285368591119687,0.29769272614215236,0.29733627466364787,0.29662645644038776,0.29843197205474525
20_ESP_Asturias_143913,0.3000712418768591,0.0016837443137354758,24.16929593632514,0.03589864454692725,30.73764818794016,0.04830428622494978,0.14550608159557385,0.27885976567834037,0.5060089550547958,0.2975342271154212,0.2999899993568004,0.2997386248563827,0.3028248548115371,0.3002685032441538
80_ESP_Pontevedra_273601,0.3006544795244296,0.002540434238800208,19.385515876005226,0.045438069719693094,26.240598979505297,0.08782765421680468,0.17684862406247187,0.35218356650883464,0.6463882554323824,0.30163468967113405,0.30140652580253924,0.30374267433117574,0.3004336970878484,0.2960548107294505
10_ESP_Badajoz_223621,0.3061089193752241,0.0008346737794319328,21.12180345262694,0.03133547820565843,26.797529258301715,0.02218639782059517,0.15346015815765662,0.302144550091671,0.5623385016554254,0.30734007348901626,0.30594409685157364,0.30493123996695226,0.3066877408338282,0.30564144573475016
50_ESP_A Coruña_285933,0.3087754725393272,0.002054646438583334,18.414571318937206,0.026905890734347022,25.042942318414966,0.018704673837817008,0.20607627433810388,0.38727337192616396,0.6620803603487346,0.3080476870454064,0.31172169621164925,0.3068037750238979,0.30665461344496026,0.3106495909707222
80_ESP_Melilla_8331,0.31651782702165127,0.00956790906392309,20.620419598638108,0.29122277917868394,26.211247069205136,0.30420149976289984,0.20788327446682078,0.32588261161735305,0.5442187919538716,0.3309649177911036,0.3234810778101138,0.3135154169092893,0.31063641223895,0.30399131035879967
10_ESP_Ávila_59609,0.31676384129926327,0.0014631853328142938,25.45180033760863,0.06124696091896531,31.920307283784688,0.02030627651207392,0.12916943447681467,0.2571561231227906,0.4778864708598509,0.3165464067263277,0.31717598439002914,0.3168050938051792,0.31435917363143373,0.3189325479433467
20_ESP_Ciudad Real_209868,0.3188465685106186,0.0016495418771475848,17.245039769454507,0.024821903203102548,22.406054364714358,0.025201824867298824,0.21644906563719252,0.3901970210085576,0.6500732422227469,0.3158131442237624,0.31959827191346724,0.31851215998020677,0.31976455278338733,0.3205447136522692
10_ESP_Albacete_110237,0.31929606987886616,0.0025497289687391065,26.37268526534255,0.09037470889539914,32.813234811561,0.0507476311061218,0.12415100270217201,0.2434696616173854,0.45557062466701004,0.3167437786120043,0.32251986939126565,0.3206231281788453,0.31586365105572045,0.3207299221564952
10_ESP_Córdoba_235513,0.3195255170075314,0.0014562474029314063,15.719227170669631,0.02431673148919136,20.60307661041139,0.02062227367818033,0.22331956605503187,0.41769991222983177,0.7004372644671205,0.32082344139992225,0.32040277913974924,0.32064579915582037,0.31873335176149464,0.31702221358067073
80_ESP_Lugo_193140,0.3196730775389959,0.0040117728599337685,18.48374124240316,0.0729477299936469,24.850268088002192,0.0918128924266954,0.20493141415490973,0.3847383922934385,0.6506689944650835,0.31818101976446156,0.3171693279043085,0.31979500079743195,0.31593294931911486,0.3272870899096624
50_ESP_Palencia_43722,0.32160005138400727,0.006151521769469765,24.5768519771347,0.11230501128994377,31.459454785365686,0.13982157044078553,0.1557390489984191,0.28564746981083394,0.4994136043212259,0.3293290964146002,0.32672274970222515,0.3224626450668179,0.31268857796302507,0.3167971877733683
10_ESP_Burgos_85705,0.3250232514750186,0.0018425773311120492,25.207715994219544,0.0744661975923777,31.755837504492604,0.045363917025052956,0.13522968126209833,0.2601591033734515,0.47975290439787777,0.3280033262436983,0.32495418291210454,0.3254274927861145,0.32226313147493646,0.3244681239582393
50_ESP_Zamora_90295,0.32510263365769154,0.0017696699952464837,27.787175224032033,0.10148559694761718,34.31480807924961,0.05111130548725971,0.1131772915520011,0.22419791976729225,0.42635760457365157,0.3275421764610643,0.32555773701971247,0.3221321160143723,0.3257207926256427,0.3245603461676657
20_ESP_Valladolid_96741,0.3252713623458251,0.002975436061407385,21.24909579117815,0.08124902408597522,28.60994782534525,0.07498699092357655,0.20930324055034594,0.37012901043081553,0.5933612594532156,0.3237972055286884,0.3280925938481214,0.3232671735047654,0.3294665032421469,0.3217333356054035
80_ESP_A Coruña_285933,0.3281809768089433,0.00272075088292114,18.148286391707536,0.04667628607308095,24.677528970465154,0.05265979898039518,0.20846648738157675,0.39159280749294556,0.6682611960058853,0.3235705745215759,0.33123322597437566,0.32783631540087976,0.3276305103173739,0.3306342578305115
10_ESP_Ourense_160254,0.3288059784445048,0.002459902126630888,24.95749907763459,0.06911323039423853,31.311218170407557,0.052686689493676844,0.12991737312174995,0.2576047415909809,0.4850147633457884,0.33010501401604975,0.3309757585811892,0.33089786811284394,0.3246072766140268,0.32744397489841437
10_ESP_Tarragona_142347,0.3302682510971062,0.02364766747670624,16.765435308269428,0.3540065916907226,29.96728305915235,1.5292935629247224,0.2110805193680368,0.41444064391615526,0.7150846758489365,0.28300490486144536,0.3411764645251437,0.34299407708293117,0.34105112197279364,0.3431146870432171
10_ESP_Huesca_65768,0.33105642698057614,0.005447041008547273,17.567291373679904,0.07524113391762569,23.368868234062234,0.09451938823671666,0.20987869836843825,0.3938109357079898,0.6653291838047225,0.3295899400144715,0.32241341242448696,0.33846965491689784,0.3298640815314311,0.33494504601559316
10_ESP_Las Palmas_147395,0.3316013937521053,0.0021665200643371137,14.616548081957282,0.0389518832999038,20.636639164339485,0.0268539391869669,0.27469305716165165,0.48605308485346066,0.7562817081535403,0.3306248627054935,0.3298667752050731,0.3345221429774671,0.3291563172948093,0.3338368705776835
20_ESP_Badajoz_223621,0.33160326404213125,0.0016898143502752738,20.571520952981338,0.04361888148573863,26.28924902924708,0.035459622710485784,0.16267195888909186,0.31640049329876313,0.5777303586540075,0.3319780274125467,0.3292898621137811,0.3340005186913201,0.33016294558914894,0.3325849664038596
20_ESP_Tarragona_142347,0.3316729625750011,0.0330883905848522,16.125567187662014,0.4077368906730979,30.363898427748456,1.5658176861161661,0.22979877622879502,0.4380758865972331,0.7314696887562655,0.26554601993707894,0.3501125001313534,0.3461591115649013,0.34782156520252694,0.3487256160391451
50_ESP_Santa Cruz de Tenerife_148464,0.33381252485896146,0.0018903785872585357,16.221993289333717,0.04664122551605248,22.1659194457353,0.03171071480714728,0.22884918532268173,0.42665763311338667,0.7130164334041783,0.33530567408872325,0.3342430546071363,0.3301023593507,0.3344916298869771,0.3349199063612708
10_ESP_León_127242,0.33815495224877545,0.0014045222582547501,22.917491448739998,0.032736721274421766,29.020311620963177,0.029014519381454447,0.14460910870017185,0.28309835185472,0.5269431120040815,0.33874679828557097,0.33536294622192464,0.3386440509699472,0.33909636533903553,0.3389246004273989
50_ESP_Segovia_54407,0.33865005088198497,0.0036459025283093246,22.941767303878454,0.0642845141956616,29.7626856413467,0.06728952288537714,0.17195883576917573,0.3157048099813537,0.5395797170084748,0.33818363887254066,0.3381669107782249,0.3355512009927938,0.3357643429387621,0.34558416082760357
80_ESP_Zamora_90295,0.3444869912026439,0.0016640639427720084,27.28086432720507,0.05687559367482197,33.89238533893219,0.06599387924156008,0.11859913538822235,0.23317409114318277,0.43944719508464536,0.3452482078092908,0.3422807565571394,0.3470881122902394,0.3432144960329999,0.3446033833235502
20_ESP_Ávila_59609,0.3446838177933178,0.0018075730641995804,24.75537725173084,0.0619796087297852,31.245794903658304,0.059358165187741965,0.13755577101414462,0.26951188384423047,0.49420393307069804,0.3426387550806591,0.34755119786012967,0.3436244111185528,0.34598176988753526,0.3436229550197122
80_ESP_Palencia_43722,0.34579563183932993,0.015871454886770955,23.837727756700055,0.2574855138946633,30.937459613017023,0.36197226046355135,0.17118074277178993,0.3040349299608408,0.5208809683825788,0.36110816019265235,0.3607065649026203,0.3528890683945718,0.32184031243585154,0.33243405327095377
20_ESP_Albacete_110237,0.3481438958880478,0.002541748867065172,25.589911508441542,0.08264982823325626,32.116253686384454,0.04385725893985369,0.13573756041975513,0.260110789847687,0.47357882531035234,0.34881660728565755,0.34841025107963797,0.3511833433590249,0.34345034386561546,0.3488589338503033
10_ESP_Huelva_126634,0.34833667207307795,0.00231317879013291,17.711924998860695,0.05600639713228151,23.430150194482422,0.05511484571703219,0.21553969428341987,0.3955270384676407,0.6537711784262524,0.35184993920987284,0.34919757353087366,0.34618916764677354,0.3454096432997219,0.3490370366781479
20_ESP_Córdoba_235513,0.3483528511834351,0.0007478943129728159,15.203474418467106,0.028750646825959174,20.132821644699384,0.033112078264504956,0.24281757363881312,0.43943685182614056,0.7138754216001248,0.3493993152424276,0.34792293270673047,0.34795423693221983,0.3474271321157917,0.3490606389200057
50_ESP_Asturias_143913,0.35286359560048675,0.0012097465550957086,22.94913657646716,0.06761775136125558,29.599643853695774,0.062217516122837,0.1623759528661123,0.30378942222311406,0.536066188485219,0.3530958756046152,0.35302442017488056,0.3515932917539273,0.3549207136856324,0.35168367678337864
20_ESP_Burgos_85705,0.35325658332951737,0.0014474649870257063,24.52329071580839,0.05071813296472493,31.085302199291874,0.031371439720208665,0.14393967778017078,0.2728805615344251,0.49532378217133166,0.35375292600080477,0.35302271885501746,0.3511553570960214,0.35274958486006003,0.3556023298356832
20_ESP_Ourense_160254,0.35363188017143576,0.0007024964895669807,24.29695537696346,0.04949823641556389,30.730628043208384,0.021243009355179022,0.13965560486513529,0.272681371586578,0.502413571475318,0.35262719922206087,0.3547866666474192,0.3535673960496003,0.3538306965160368,0.3533474424220614
50_ESP_Ciudad Real_209868,0.3548681214484942,0.0008017209462347318,16.632416313240007,0.027662406456378078,21.81754479402418,0.029037897389566115,0.23395035379966772,0.40991482922977385,0.6666094738202409,0.3547720016094573,0.3553644980548014,0.35592032163636755,0.35477284969716405,0.3535109362446809
80_ESP_Santa Cruz de Tenerife_148464,0.3559461628833096,0.0025793767183593143,15.91815139937371,0.04355872080554474,21.74468436472798,0.08958239079706858,0.23392557911173553,0.4328730852167772,0.7200068525316543,0.358356233193458,0.3518233558350231,0.35831260889710836,0.35714348175496635,0.3540951347359922
80_ESP_Segovia_54407,0.3612470139730897,0.0037006091723771873,22.36944972340912,0.11912170868252954,29.256177712983963,0.10767667294915931,0.18326385499779924,0.33016298911009245,0.5537879978748881,0.3609152983656241,0.3654690492779654,0.3544653297185951,0.3631202988971548,0.3622650936061088
10_ESP_Cantabria_79949,0.3613706146173472,0.0008654258040944726,23.255812261776576,0.10568340255621761,30.097133439556615,0.03139295115518131,0.1489898979843301,0.2914857070283043,0.5357563576323264,0.36057997071865955,0.3609740630329282,0.36216172179275286,0.3626312369192882,0.3605060806231074
10_ESP_Cáceres_175388,0.36193040128512327,0.0018924074269018544,21.30186465171797,0.06087107674446903,27.411420298388986,0.03949183998054383,0.17229914534819663,0.3195299402511845,0.5564693091908641,0.3631529081281014,0.3647925658047937,0.3592689799634431,0.36146730879482947,0.36097024373444864
10_ESP_Toledo_245346,0.36266137352006506,0.0010887796634752485,18.672682702370874,0.06345924835068999,25.23206339839046,0.025187874886128725,0.226360456552628,0.4007100454943133,0.6429955205339193,0.3612903595112519,0.36213423476837703,0.3640260986044578,0.3638674765222316,0.36198869819400703
20_ESP_Las Palmas_147395,0.3639823828960709,0.001941299569558702,14.066722122680137,0.024808543194118113,20.122830685541544,0.024124049691175545,0.29718966235162453,0.5086376162181249,0.7689878567468684,0.3673561583234146,0.3625334615211754,0.3619091617325704,0.3633312272494098,0.3647819056537842
50_ESP_Badajoz_223621,0.36537948449490587,0.001411518825555842,19.81885068890533,0.024788446990198984,25.61987585758742,0.04094735607550812,0.17674967384393786,0.3382891483386356,0.5994539761169102,0.3663488289681385,0.3668244084901745,0.36625422446607314,0.3631183220880101,0.36435163846213314
50_ESP_Valladolid_96741,0.3666127459913694,0.003694895547466704,20.016911504735482,0.06522021213240405,27.717430254376637,0.11023164245409812,0.2498855483859482,0.41083065419363596,0.622453577506852,0.36585186911676604,0.3737569168852777,0.3642758544829702,0.3658133514182841,0.3633657380535492
20_ESP_León_127242,0.3678841464469852,0.0016497930919870713,22.18519797526671,0.02631476887724237,28.360465752696825,0.04544779016577711,0.15657967310652837,0.3002254992091232,0.5461098113518876,0.36551249649422424,0.3685953583210513,0.36904631503338714,0.36986587582790675,0.36640068655835645
80_ESP_Ciudad Real_209868,0.37270214051648765,0.002198631734905468,16.37828413628973,0.04607389766021748,21.508770619161062,0.0723330102006024,0.24010852095921492,0.4156346204507592,0.6724479446953705,0.372794469785689,0.3729026412112997,0.37629498811588125,0.3721127017810092,0.3694059016885589
20_ESP_Huesca_65768,0.3782377278761574,0.005240938109997813,16.669774787129803,0.059324662665972486,22.523167471434757,0.10144336044912573,0.23172669080453107,0.4230618543369811,0.6903895485061314,0.37722200058412314,0.37054645041291423,0.3755655336905047,0.3823046745215717,0.3855499801716734
20_ESP_Huelva_126634,0.37928380174894744,0.0017519778208014546,17.041285855251502,0.014580256353339078,22.871698294209487,0.040513837573622764,0.239818829612188,0.4202153317662701,0.670795898879211,0.3794418555209792,0.38081731562606314,0.3791245328449838,0.3809436727091976,0.3760916320435136
10_ESP_Lleida_73699,0.3801956950553479,0.013519985870016269,19.72911034643018,0.19604533009408665,27.69003386450816,0.9564084673345427,0.17544565667405365,0.3429980430709249,0.6163304342335042,0.3740453027823376,0.37716322518553014,0.40565695912511057,0.3654930446052791,0.37861994357848217
80_ESP_Badajoz_223621,0.38079084150716386,0.0026369461929785084,19.573184371943128,0.07329305907557843,25.31728101935887,0.07770700221339828,0.17937615830517706,0.3425388924731197,0.6059353694122758,0.3845685935179324,0.3809388058116657,0.37794432397597433,0.377823370066405,0.3826791141638419
50_ESP_Ávila_59609,0.3813761882317892,0.001316546356166527,23.737320548568707,0.050295163712068144,30.375789239227636,0.046048659161648436,0.15592655259543567,0.2954699235048271,0.5187614897192632,0.38219194154036473,0.38302479310055715,0.38197863969225654,0.37951300195009696,0.38017256487567064
80_ESP_Asturias_143913,0.3831702541204106,0.003784444290942846,22.327463303366358,0.07094182082359454,28.892435965151805,0.11075916067062117,0.1690500020221774,0.3144570299020174,0.5477981194143287,0.38100605022493583,0.3882180524675223,0.3866618162015534,0.37786917991993885,0.3820961717881024
50_ESP_Albacete_110237,0.38401291773032686,0.0015577696000738178,24.45121983835098,0.08138439228588676,31.220335467068338,0.034075980496783315,0.15398932880300953,0.2887354142183307,0.5041318111977192,0.38456920788845994,0.38248309104483413,0.3844595356326128,0.3821380233493039,0.38641473073642363
50_ESP_Córdoba_235513,0.38653416880988,0.002028830199619409,14.580441134560212,0.01798868396546918,19.553051188391247,0.08768458974811442,0.2623134505394502,0.4615119381647553,0.7311900208735413,0.3834854578501443,0.38570664885614947,0.3863267157079796,0.3896295898953822,0.38752243173974443
20_ESP_Cáceres_175388,0.3871255021791141,0.0020695610351851804,20.59481867890772,0.0860146862598465,26.86484504806949,0.05013938005088745,0.1908081904473585,0.342019070278514,0.5752885963735525,0.38904283580987886,0.3882920214234086,0.3835531746674067,0.38604730775882434,0.38869217123605215
20_ESP_Toledo_245346,0.38789003885794815,0.0013446288052106372,18.0416849616118,0.04634914941288934,24.72015209638024,0.025085466887591418,0.24959752888675996,0.42253314335404557,0.6571456228834396,0.3876941032786987,0.38552489936144985,0.38906914546116467,0.389309942403402,0.38785210378502544
50_ESP_Ourense_160254,0.38789170519035,0.0021314142999171353,23.361464850602243,0.06133535877571581,29.925312247742067,0.05553613374259968,0.1526684667679167,0.29493281898941986,0.5269565533068628,0.38527009240846766,0.3870767292314271,0.38636892377106846,0.38984174144597505,0.3909010390948119
80_ESP_Valladolid_96741,0.38820532527257773,0.003758991205736384,19.647082891785924,0.14975210894148527,27.290320812628046,0.15592486121744265,0.25682126987175813,0.4207046530595139,0.6292316619014764,0.382433702909158,0.39161095210699315,0.3893036645696828,0.3853945684926292,0.3922837382844254
20_ESP_Cantabria_79949,0.38856801787272477,0.0012932024775908107,22.4937888659272,0.05426639005434071,29.4510292590379,0.025498663958189834,0.16422507760611277,0.3122164695268681,0.555652463640952,0.3887698995860692,0.3891668004760681,0.3868984655898844,0.38745364320373343,0.3905512805078688
10_ESP_Jaén_205897,0.3904596239586785,0.0008284110453700203,18.268399564965378,0.041039172516501125,24.442647921286262,0.018024318262882536,0.21885143134892943,0.397188050956371,0.6475361067524993,0.39179809326541026,0.39017704500716355,0.3899476237117486,0.39094594036133945,0.3894294174477305
10_ESP_Teruel_66016,0.3938774693160231,0.004279340690808942,25.067873715421776,0.1156140156454238,31.58786286605719,0.10319686877095079,0.12433592815775682,0.2502484177915747,0.4840691989701328,0.3967603096751102,0.38669209169071006,0.3991715730757005,0.39213584761427256,0.3946275245243218
50_ESP_Burgos_85705,0.39566409035667816,0.0029913515138081707,23.24889332467074,0.08418883017577335,30.077077697141913,0.09570317456485822,0.1662441480178547,0.3050521822225715,0.5309123855032947,0.39279813439675426,0.4006759188356288,0.39718403252136913,0.3927404336628868,0.39492193236675177
80_ESP_Ávila_59609,0.39926223580455095,0.007097580887452749,23.21448239683466,0.18313069438706805,29.960122744075385,0.10262383581072057,0.16790710925048588,0.310203101540066,0.5318989469416295,0.4037136826574158,0.41014435564703333,0.39504478282055444,0.38957674274551746,0.39783161515223375
