name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,R2_seed_1,R2_seed_2,R2_seed_3,R2_seed_4
20_FRA_Gers_67928,0.19898459059958165,0.002014650409311645,19.23344368142383,0.05795124260830216,26.700114371978895,0.06806412911857501,0.2140505990527616,0.3954530311873065,0.6553487894308916,0.2026446981163098,0.1978714543271506,0.19675515063535953,0.19826110983104905,0.19939054008803925
50_FRA_Lot_81232,0.20839197844634683,0.005593271591118835,19.161807901161513,0.08150961217027397,26.71852115131959,0.11402810850369045,0.2203386183028353,0.4003358857913983,0.6572823748512919,0.21289507261677332,0.20935142001789042,0.20039451626598037,0.21549265359692205,0.20382622973416809
10_FRA_Lot-et-Garonne_92318,0.21546890368419452,0.002774751405813908,18.68614527932308,0.032559861859596605,25.914396749437184,0.054569220819215725,0.22215075324293437,0.40533806763401514,0.6629823638494697,0.2207847460074407,0.2142181575570007,0.21515992186904842,0.21446377660454918,0.2127179163829337
10_FRA_Ardèche_85151,0.21914687485670797,0.004528272354629113,20.331796452643943,0.09832403418144828,27.53468632900577,0.06703814717674239,0.1792354619753719,0.35585250419381553,0.6351422688396908,0.22385348923235904,0.21449241070562952,0.2140112382737973,0.2248042493751321,0.21857298669662206
20_FRA_Haute-Savoie_101736,0.22059521654146322,0.0036084879835773936,17.03419950976205,0.059972423893522,23.631578937898986,0.028720553271082666,0.22218189704042718,0.422076069311334,0.7065686391011988,0.2151589162643497,0.2213026229693119,0.21788908910688998,0.22452396951258446,0.22410148485418002
10_FRA_Orne_91658,0.22271970502850807,0.0024036416590439043,20.573614759571548,0.07799589129569624,28.40182429761598,0.04342876001650219,0.2229394573623386,0.398767637078287,0.6253496758234206,0.2228564303863647,0.22005610086503347,0.22050279071054513,0.22341716295758607,0.22676604022301106
20_FRA_Savoie_54927,0.22488771990520454,0.00246929151375856,19.737248658377283,0.06003253568925076,26.67352055137163,0.07732049756752149,0.19548607616375419,0.3683730046611037,0.6328737014476256,0.22411024423031378,0.22341011913547504,0.22574311795901758,0.22919227648277107,0.2219828417184453
20_FRA_Hautes-Alpes_30125,0.2311938971041898,0.006574557388136677,17.22915902874676,0.05993998914684158,23.71622032890924,0.09500755147991785,0.228197484336739,0.4167803130549187,0.6891451650294209,0.24190107447235976,0.2338786587200028,0.22544840795343346,0.23137240237680923,0.22336894199834367
50_FRA_Alpes-de-Haute-Provence_36953,0.23256626336538222,0.0070841595430512164,17.880735932788895,0.12338547463309986,25.204234938402386,0.14304010849062165,0.24558104603940648,0.43733017173060135,0.6850950791710414,0.23004851642540214,0.22532332363439844,0.24428425505295315,0.22644462991687597,0.2367305917972814
80_FRA_Lot_81232,0.23378212030269202,0.012722087653500984,18.704543912918346,0.05659356624362626,26.299112356387052,0.17789261572393036,0.2297654068546465,0.4166600142787086,0.6696015834158456,0.24602308219542413,0.2452129084926884,0.2117947686171675,0.23762453803025063,0.22825530417792939
10_FRA_Hauts-de-Seine_17584,0.23490666073236338,0.007132770258812641,22.30231286278586,0.10059808552201664,28.903680023908244,0.1563221464502301,0.16553564524265824,0.3135328676286136,0.5514783270040402,0.22198693521078883,0.23959601651757312,0.232329466290778,0.23984727996018074,0.24077360568249617
10_FRA_Haute-Loire_64480,0.23971350865842248,0.004751095160522122,22.974505378812,0.11418400840669173,29.975606842333594,0.0845162318006935,0.1705177944937349,0.3229954684375693,0.5504492994955633,0.2378113518131133,0.2357732329890292,0.2477205867162784,0.23493900435566595,0.2423233674180254
50_FRA_Lozère_26642,0.2424640799847569,0.006584249622132716,20.002756532307025,0.20963773549070505,26.886109985417573,0.23194599545199238,0.1997915997603362,0.3729176019698434,0.622457825073073,0.24715466947698028,0.23762351743145416,0.2516478379432401,0.23314182621824042,0.24275254885386932
10_FRA_Creuse_60960,0.24379654372790127,0.0014952372418142639,26.60808604237287,0.04115014060118908,32.86754759766454,0.05535642142567206,0.12496715806729956,0.24003055755533503,0.440030154721367,0.2445583971177353,0.2438819979802278,0.24268691725676872,0.24176838929995437,0.24608701698482016
50_FRA_Gers_67928,0.24533521608368503,0.007076574618748567,18.28055361470966,0.07207272428110179,25.874986445875415,0.10448354693898557,0.2413265710004689,0.42959140428684417,0.678704890012668,0.2550043536439134,0.23668605820406585,0.2476362447915721,0.23770478278535057,0.24964464099352313
10_FRA_Dordogne_166051,0.2486185186095155,0.001568607280996979,19.710725754817112,0.03939242303430576,26.684940582651326,0.04600521896314793,0.19172943348302735,0.36814924402795846,0.6353195099363316,0.24924641216459276,0.24758040639989154,0.24809342267692858,0.24683700001991604,0.25133535178624866
10_FRA_Tarn-et-Garonne_64242,0.24972837642016107,0.004719418921381822,18.36693981344657,0.094507338854353,25.52447268016728,0.07520527784346781,0.21114205536777253,0.40384400184117286,0.6808939132584921,0.25544447363974765,0.2532649369909632,0.24737713532915062,0.2505695462016334,0.24198578993931064
20_FRA_Ardèche_85151,0.24994820558824005,0.001089025514485581,19.768445979138505,0.07647930522324918,26.98306505064686,0.010310233228872583,0.18937725911425785,0.3700158652221724,0.6493243575822469,0.2503410511589329,0.24976709297915534,0.24826818220788682,0.25164212590173796,0.24972257569348733
80_FRA_Alpes-de-Haute-Provence_36953,0.2508775964799721,0.018518611649312223,17.552693872394553,0.3143209980475446,24.92533091988714,0.3014131313822972,0.25204613519092395,0.4515787776504978,0.6936118742289689,0.24966626511142087,0.21597196928077855,0.2567801617538281,0.267313268825917,0.26465631742791595
10_FRA_Haute-Marne_46223,0.2516922475653872,0.0056274641273725,20.50158036518895,0.13087933215520028,27.969524132467722,0.10579176179883024,0.2269302708317868,0.39615101631755506,0.6113542734872578,0.2589330379807018,0.2524746084003543,0.2564380649554624,0.24609977506348257,0.24451575142693494
20_FRA_Lot-et-Garonne_92318,0.2520943605373339,0.0028727549639705344,17.995151240149227,0.05748298914141985,25.28321181070327,0.0499317599258336,0.23784821774889958,0.4279590999223285,0.682310260086284,0.2532740210808122,0.25699326539085865,0.2515964685196209,0.24914141463992867,0.2494666330554488
10_FRA_Ain_136930,0.253242464745221,0.0023346983408326764,17.621212618553823,0.037312316737496104,25.029872576291623,0.04101052714025498,0.23848901764350203,0.44440692042959673,0.7026274931188172,0.25718004170041164,0.25194326792542365,0.25144661238786203,0.25462142929184783,0.25102097242055976
