	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_n_estimators	param_max_depth	param_learning_rate	param_colsample_bytree	param_colsample_bylevel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0	513.1072308540345	3.678607258608707	5.043777227401733	0.06615982913586115	750	11	0.05	0.3	0.3	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.05, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.3}	0.3281080212792093	0.3543857659853918	0.3111470174145572	0.35876066558947756	0.3114115901767913	0.3327626120890854	0.020436363941135616	4	0.9904210486530411	0.9889162910678345	0.9905486105205469	0.9875556311477733	0.9893391350360481	0.9893561432850488	0.001094678469735656
1	946.5354110717774	8.673907428346666	9.279011106491089	0.0345156520286794	1250	12	0.05	0.9	0.3	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	0.33633812399013524	0.36277650215910273	0.3159093271347715	0.36427889748750364	0.3177896835520783	0.3394185068647183	0.02094569766901224	1	0.999985826459166	0.999985826459166	0.9999834642023604	0.999985826459166	0.9999905509727773	0.9999862989105273	2.314529526105674e-06
2	913.2043718338012	11.908959543044382	4.884937763214111	0.15305876946193953	500	13	0.01	0.7	0.9	{'n_estimators': 500, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.3059311543876558	0.3442280617210458	0.2921544726970358	0.3505589099602196	0.2887339248424375	0.31632130472167885	0.026092356050630434	8	0.9138673923519574	0.9080255312715556	0.9129650102521946	0.9035207075431584	0.909594069790515	0.9095945422418762	0.0037140427102375956
3	639.9416148662567	5.426600020332064	4.391641426086426	0.39238988184478024	500	12	0.01	0.5	0.3	{'n_estimators': 500, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	0.30484451625705133	0.34015553098808476	0.29445058631213916	0.34676040101671535	0.29343009137209325	0.31592822518921676	0.022925483694831682	9	0.8701467433927678	0.8626890986572933	0.8681152025398985	0.8573102399108011	0.8651718305600439	0.8646866230121608	0.004476709276233553
4	785.380446434021	10.83352662627832	9.488570022583009	0.0943732518276614	1250	13	0.1	0.9	0.7	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.1, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.3327852897544198	0.36096228893235444	0.31101473103344013	0.363466281146356	0.31501166954862	0.33664805208303805	0.0221382955697681	2	0.999985826459166	0.9999881887159717	0.9999834642023604	0.999985826459166	0.9999905509727773	0.9999867713618883	2.4090387096327644e-06
5	943.6958590507508	7.729387918924666	6.1183552742004395	0.18789424200306634	750	12	0.01	0.7	0.9	{'n_estimators': 750, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.3172321909459421	0.35282667649365496	0.30014834972739557	0.35053056287855167	0.29456397463881095	0.3230603509368711	0.02454227940390546	6	0.917335185342669	0.9123153896306375	0.9171414802846047	0.90730976745944	0.91419810830475	0.9136599862044203	0.0036891918677762945
6	1413.582211637497	9.846549980204028	10.295976638793945	0.7689167576444716	1250	12	0.01	0.9	0.7	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.3215126002778014	0.3578724570305487	0.31092968978843627	0.35722047415218605	0.3040035528342357	0.33030775481664165	0.022929816657382182	5	0.960368417571411	0.9569124358647277	0.9611550490876964	0.9534777144692954	0.9595274541485954	0.9582882142283452	0.0027969761413659355
7	656.2721291542053	7.432443236988608	5.211963796615601	0.09238161440864745	750	11	0.01	0.7	0.7	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}	0.3125265753890637	0.3498407838912984	0.29952471393070085	0.34765805860286686	0.3055531932987499	0.3230206650225359	0.021417834353329005	7	0.8787807920174618	0.8716420519507516	0.8770846916309966	0.8641253507951356	0.8745003826856025	0.8732266538159896	0.005151698203992222
8	2082.8268225669863	17.439934891006665	12.536456441879272	0.618231551440406	1250	13	0.01	0.5	0.9	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.9}	0.32813636836087723	0.35928036208672315	0.3133108446485434	0.35686141111772546	0.31979287732327955	0.3354763727074298	0.01905312627145836	3	0.9847941529419546	0.983164195746048	0.9859327607222836	0.9815696724022261	0.984456350218745	0.9839834264062516	0.001495204734499125
9	303.7174729347229	3.5032706236439872	2.9237396717071533	0.05137420954007572	500	10	0.01	0.9	0.9	{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	0.29677504700891044	0.33296482127165006	0.28289442601884135	0.3428107076376487	0.2808250890570816	0.3072540181988265	0.025795388822237284	10	0.7939379765853105	0.7831519120106585	0.7907040470183595	0.7745414859540211	0.785712598387996	0.7856096039912691	0.0066913262426102115
0	568.53344912529	4.510647905917432	6.914707088470459	0.30519447648848974	750	11	0.05	0.3	0.3	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.05, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.3}	0.35478049000586565	0.36048820105581375	0.3107205703199025	0.35784383765613603	0.3422095550358333	0.34520853081471026	0.01834750652936087	3	0.9837115301460774	0.9828260419995863	0.9831700851647835	0.9822977904198259	0.984659087704522	0.983332907086959	0.0008070935709087244
1	1109.182107257843	4.944982527135508	12.908793449401855	0.23652184816468347	1250	12	0.05	0.9	0.3	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	0.3657672697739476	0.3566304200694852	0.3123373791153424	0.3482557133940456	0.3502936598058311	0.34665688843173037	0.018211474818803135	1	0.99997555977515	0.9999774397924461	0.9999830798443345	0.9999774398348595	0.9999793198486213	0.9999785678190823	2.5501780762151343e-06
2	1038.106768989563	25.390926628931386	6.547854948043823	0.11381985515850288	500	13	0.01	0.7	0.9	{'n_estimators': 500, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.3301899562333619	0.333566454601513	0.2867617199837567	0.3199350263579416	0.3186490896922024	0.31782044937375514	0.016557440215824403	9	0.8975409373766239	0.9008873681637871	0.9047320035344325	0.8946835090832865	0.8992369024141257	0.8994161441144511	0.0033576546520237573
3	694.879500246048	10.694650034886209	5.502563571929931	0.07088325232354657	500	12	0.01	0.5	0.3	{'n_estimators': 500, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	0.32580577238340175	0.3329874114515183	0.29303343410188154	0.3276807267422186	0.33285455379501716	0.32247237969480747	0.014988297670500174	8	0.8506119456298998	0.8505969054915306	0.8538474553965897	0.8474594434031257	0.8529490835872918	0.8510929667016874	0.002223165644763643
4	922.2198257923126	6.4407790105060885	12.074644660949707	0.08044017626614405	1250	13	0.1	0.9	0.7	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.1, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.35858563070583105	0.36225541066943406	0.31855645294710405	0.35151943569188654	0.34208923347646586	0.3466012326981443	0.015618806692650363	2	0.9999774397924461	0.9999830798443345	0.9999849598616307	0.9999830798761447	0.9999830798761447	0.9999823278501403	2.5501832874453913e-06
5	1042.1640046596526	20.03752719051148	7.940766096115112	0.3788021046674252	750	12	0.01	0.7	0.9	{'n_estimators': 750, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.3399208891696371	0.3451247574786807	0.2956729684609484	0.3337268851004309	0.3277408875219023	0.3284372775463199	0.017391435704923863	6	0.9006580060536556	0.9021883401327292	0.907845312176872	0.8976520508130119	0.9036248545339352	0.9023937127420408	0.003369684257480614
6	1576.643563938141	23.76198982553022	13.255508708953858	0.4554603201235975	1250	12	0.01	0.9	0.7	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.3458316413241288	0.349576621696822	0.30195220261998224	0.3376598960722531	0.33499778157124915	0.33400362865688704	0.016876436462163903	5	0.9498035381925514	0.949386174352804	0.9523020811791468	0.9458875638969677	0.9508508002278576	0.9496460315698656	0.0021318761879579318
7	709.5426091194153	11.929588593513571	6.6213243961334225	0.11994418838044901	750	11	0.01	0.7	0.7	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}	0.3354991051151318	0.3422746619741611	0.297868820406383	0.32838761590350213	0.3302676402686179	0.32685956873355926	0.01527533997537393	7	0.8574852888646576	0.8588219811622267	0.8642383109924612	0.8556694635004728	0.8613771852809963	0.8595184459601629	0.003005511429048112
8	2304.925007581711	35.645888682678475	16.557348442077636	0.817729017196805	1250	13	0.01	0.5	0.9	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.9}	0.35441200800132355	0.3504414264013596	0.3082915971062883	0.35030117990329157	0.3419162712348752	0.34107249652942767	0.016888974704300945	4	0.9797540937376624	0.9788648455565792	0.9801526574044481	0.97756015574034	0.9790735668185091	0.9790810638515077	0.000890084266745801
9	324.96552538871765	5.000422906290461	3.743543767929077	0.0696453931337387	500	10	0.01	0.9	0.9	{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	0.31754876746529503	0.32769330265156643	0.26496112138850036	0.3053234769922618	0.3033080908728577	0.30376695187409625	0.021311661155597888	10	0.7697054012896919	0.7710402135699649	0.7771239495403358	0.7683729044896609	0.7769589273393481	0.7726402792458003	0.0036915640793457197
0	511.9623833656311	5.238298100901767	5.16394567489624	0.144659020390663	750	11	0.05	0.3	0.3	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.05, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.3}	0.3339191730211375	0.3578724570305487	0.31387778628190227	0.35811813173833756	0.30641305477601083	0.3340401205695874	0.021529143037433567	4	0.9902840377583128	0.9890816490442309	0.9902556906766449	0.9876950042993073	0.9892942521567405	0.9893221267870473	0.0009489940339659957
1	954.3296387672424	10.941961389858081	9.481938457489013	0.3646388236247089	1250	12	0.05	0.9	0.3	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	0.33377743761279777	0.358855155861704	0.31462425943249145	0.36007408037342553	0.3148415870586123	0.3364345040678062	0.02005251122895561	1	0.999985826459166	0.9999881887159717	0.9999834642023604	0.9999834642023604	0.9999905509727773	0.999986298910527	2.7548411594064303e-06
2	910.6729539871216	11.699103464925923	4.833912515640259	0.054214069525783504	500	13	0.01	0.7	0.9	{'n_estimators': 500, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.3065831372660185	0.34447373642883466	0.29141744857366936	0.3494250266935019	0.28771342990239157	0.3159225557728832	0.026157466520686776	8	0.9138933771768196	0.9079971841898876	0.913024066672336	0.9035844884769113	0.9097027336035756	0.909640370023906	0.003712549610813298
3	632.0756844043732	4.805192712358036	4.214093971252441	0.01798366924963682	500	12	0.01	0.5	0.3	{'n_estimators': 500, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	0.3046744337670437	0.3402594702875339	0.2938175014882218	0.34679819712560594	0.29367576607988205	0.31584507374965753	0.023046188166143504	9	0.8702341468945772	0.8626772873732649	0.8682451266642099	0.8571944893273238	0.8649781255019796	0.8646658351522711	0.0045539055623675636
4	775.0053527832031	9.961537876988103	9.544406700134278	0.1614040134857962	1250	13	0.1	0.9	0.7	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.1, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.33469399325339455	0.36199223289962296	0.3126116166340675	0.36096228893235444	0.3112982018501195	0.3363116667139118	0.022168118192932972	2	0.999985826459166	0.9999881887159717	0.9999834642023604	0.999985826459166	0.9999905509727773	0.9999867713618883	2.4090387096327644e-06
5	938.8731562137604	11.316726210944479	6.074961090087891	0.1195331307009982	750	12	0.01	0.7	0.9	{'n_estimators': 750, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	0.31664635125813795	0.35186287571694497	0.30090427190520735	0.3494061286390566	0.29271196530317206	0.32230631856450376	0.024388105104147326	7	0.9171721896230783	0.9122539709536903	0.9172217970159972	0.9072105526736023	0.9141390518846085	0.9135995124301953	0.0037095918752421565
6	1399.9762712478637	10.404777247511117	9.710673761367797	0.08994299895613382	1250	12	0.01	0.9	0.7	{'n_estimators': 1250, 'max_depth': 12, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	0.3214937022233561	0.3576456803772052	0.30963517305893357	0.35757953718664665	0.30162239797412854	0.32959529816405403	0.023733803622729283	5	0.9606448016176734	0.9565203012349879	0.9611054416947775	0.9541722179701599	0.9593101265224745	0.9583505778080147	0.002629907790291695
7	641.6394192695618	4.794472023040901	5.177857065200806	0.030808763500059268	750	11	0.01	0.7	0.7	{'n_estimators': 750, 'max_depth': 11, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.7}	0.3132258034035396	0.35033213330687607	0.3012727839668906	0.34912265782237717	0.3057610718976481	0.3239428900794663	0.02139991136464723	6	0.878660316920373	0.8717058328845045	0.8769547675066852	0.8643710255029244	0.8743704585612911	0.8732124802751556	0.0050093085430340575
8	2030.4538934707641	20.218202737585994	12.192352914810181	0.3729014319527676	1250	13	0.01	0.5	0.9	{'n_estimators': 1250, 'max_depth': 13, 'learning_rate': 0.01, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.9}	0.3278623465714205	0.36051818465289	0.3133202936757661	0.35722047415218605	0.3186211979476713	0.3355084993999868	0.01966141032972422	3	0.9849973070272415	0.9830744299874328	0.98590205138381	0.9814043144258299	0.9844114673394374	0.9839579140327503	0.0015727131619964673
9	296.3770918369293	3.182519978794922	2.9135950088500975	0.022524476150647982	500	10	0.01	0.9	0.9	{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	0.2971908042067069	0.3320766127127212	0.2842456369116799	0.34156343604425926	0.2814865209626669	0.3073126021676068	0.024851148826596114	10	0.7939828594646181	0.7833763264071963	0.790756016668084	0.7748438548251457	0.7859488240685621	0.7857815762867212	0.006594741123748252
