	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_n_estimators	param_max_depth	param_max_bin	param_learning_rate	param_colsample_bytree	param_colsample_bylevel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
10	8.775380945205688	0.06818663693384945	0.36118688583374026	0.012748922912142451	1250	5	512	0.05	0.9	0.9	{'n_estimators': 1250, 'max_depth': 5, 'max_bin': 512, 'learning_rate': 0.05, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	-37.61657545820464	-23.578005470085447	-21.337420972632355	-21.34369437748647	-24.728950694067873	-25.720929394495357	6.0902852550537405	22	-18.14113545246903	-17.219886017318466	-17.671280999183345	-17.454429756665654	-17.166817141627263	-17.530709873452754	0.354182911767686
11	172.1444459438324	5.025149937650234	1.1192758083343506	0.034119750841202154	1250	12	256	0.01	0.9	0.9	{'n_estimators': 1250, 'max_depth': 12, 'max_bin': 256, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.9}	-33.90024299046393	-23.696284727372554	-21.18607460882577	-21.163449640193196	-24.811713829779805	-24.951553159327048	4.694738769179854	2	-12.904361685881819	-11.983913438311196	-12.469852170988364	-11.886644899274785	-11.800764330295483	-12.209107304950328	0.4178049317481863
12	6.545827865600586	0.06363369950910253	0.293456506729126	0.010645616793156214	1000	5	256	0.025	0.9	0.7	{'n_estimators': 1000, 'max_depth': 5, 'max_bin': 256, 'learning_rate': 0.025, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.7}	-39.06637417252118	-23.71285514930569	-21.325552821551007	-21.364649319729732	-24.9626201055843	-26.086410313738384	6.638326916796338	33	-19.43173115302316	-18.6007762247701	-19.052927208661607	-18.905774516314064	-18.574080346229287	-18.913057889799642	0.316564066574142
13	6.464124441146851	0.07161782054398046	0.2869842529296875	0.020468022898273073	750	6	128	0.01	0.7	0.3	{'n_estimators': 750, 'max_depth': 6, 'max_bin': 128, 'learning_rate': 0.01, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.3}	-36.82777903328925	-24.309165054487814	-21.93725786044502	-21.62124519103985	-25.08718917988015	-25.956527263828416	5.596478592393391	31	-20.574964760357854	-19.849846900569244	-20.295993102072444	-20.16260373699721	-19.7427394817779	-20.12522959635493	0.3016464937312428
14	4.167595767974854	0.23844119338444406	0.26318631172180174	0.025984039024916104	750	7	256	0.001	0.5	0.3	{'n_estimators': 750, 'max_depth': 7, 'max_bin': 256, 'learning_rate': 0.001, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.3}	-916.7637045543977	-931.7470330434306	-934.6423406014271	-933.3618075232125	-928.1684409684592	-928.9366653381854	6.462289426075485	49	-931.8280122983444	-930.1430397628776	-929.7890494245333	-929.9565221096457	-930.4535564590714	-930.4340360108945	0.7310618273034587
15	71.59181847572327	0.9813644374906046	0.8274569988250733	0.029675423120621994	1250	10	128	0.05	0.7	0.9	{'n_estimators': 1250, 'max_depth': 10, 'max_bin': 128, 'learning_rate': 0.05, 'colsample_bytree': 0.7, 'colsample_bylevel': 0.9}	-34.21415521580055	-23.88605531123848	-21.55015067400716	-21.360591242799625	-24.898042802700754	-25.181799049309316	4.7145185625460595	10	-9.05900444351122	-8.23103362715766	-8.345872190630324	-8.169322629102309	-8.191676068843858	-8.399381791849075	0.33537301927740726
16	116.62491040229797	2.439882483123965	0.7147600650787354	0.012206471192841335	750	12	512	0.025	0.5	0.7	{'n_estimators': 750, 'max_depth': 12, 'max_bin': 512, 'learning_rate': 0.025, 'colsample_bytree': 0.5, 'colsample_bylevel': 0.7}	-33.95136199056747	-23.86207205063652	-21.444911097952833	-21.12437502955324	-24.866318074889556	-25.049807648719923	4.670896153092556	6	-11.221901100230847	-10.273142983777582	-10.572334502574332	-10.06435596700454	-10.144034936581697	-10.4551538980338	0.42054216676515405
17	126.95771179199218	1.7719504799982642	0.7471484184265137	0.027147778553224554	750	13	128	0.01	0.9	0.3	{'n_estimators': 750, 'max_depth': 13, 'max_bin': 128, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.3}	-33.36541398419666	-23.90060647103398	-21.580501232549224	-21.34972797939534	-24.6364761530524	-24.96654516404552	4.389369621268817	3	-14.424361964662705	-13.384615205652759	-13.746589865124479	-13.488641406052574	-13.347862915159224	-13.678414271330348	0.3981662223826566
18	173.65965676307678	5.1142566066695565	1.0890366077423095	0.001978625859912382	1250	12	128	0.01	0.9	0.5	{'n_estimators': 1250, 'max_depth': 12, 'max_bin': 128, 'learning_rate': 0.01, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.5}	-34.444146698450226	-23.63979859790812	-21.234997192400346	-21.202713060976397	-24.570814614505807	-25.018494032848178	4.8952870989040145	4	-12.968855544541817	-11.971005631006612	-12.459287957150556	-11.865409408063922	-11.829005792559514	-12.218712866664484	0.4378685244223885
19	7.92292537689209	0.33723497795407986	0.38695368766784666	0.032402324898958994	1250	7	128	0.001	0.9	0.5	{'n_estimators': 1250, 'max_depth': 7, 'max_bin': 128, 'learning_rate': 0.001, 'colsample_bytree': 0.9, 'colsample_bylevel': 0.5}	-549.9236173537432	-564.2915019180518	-567.8176185586503	-566.9291430165848	-561.3552266481119	-562.0634214990284	6.474978867513882	45	-565.3528465313831	-564.3205417434802	-564.1204836712038	-564.2196282044041	-564.5091801561123	-564.5045360613167	0.44320984996246443
