name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0,R2_seed_1,R2_seed_2,R2_seed_3,R2_seed_4,R2_seed_5,R2_seed_6,R2_seed_7,R2_seed_8,R2_seed_9,skew,kurtosis
1-cities_,-0.068482328092863,0.2589397038795155,25.488802455590285,7.837612906056398,31.97167341190821,7.606800717268363,0.15026341127169757,0.2921374277708716,0.5106238742249227,0.13754643701227176,0.20998785193418157,0.02739887277458264,0.029045371118112895,-0.6824421623332997,-0.04363220843853077,0.07221282929522543,0.06898859897600307,-0.4072229221322594,-0.09670594913491759,-0.48586309931008653,1.3123037191268034
2-cities_,0.14052153170831375,0.19430351614473443,23.126149785672915,4.067160188413469,30.182802920036146,4.682664999854193,0.16656233298600287,0.3189663673920881,0.5508826257222654,0.1904459523373241,0.2779059468936419,-0.29352946774346766,0.2657448703972709,0.33653635323683073,0.15010762436052238,0.09382825917107929,0.26850650894398376,-0.1438360355150674,0.2595053050010194,-0.2797748825505855,0.8930619223557308
4-cities_,0.20029627290422264,0.10977617994475472,21.287415685708854,2.553443996938239,27.86404320943754,2.9328033352736558,0.17325874545137243,0.33218258240585014,0.5839382065852364,0.21248082984676253,0.22924752981562246,0.0952675140471213,0.21264283519759475,0.28713021493690327,0.3115221196958359,0.09453115945002166,0.26224288269132157,-0.035618096637180185,0.33351573999822326,-0.41199777838819374,1.0013433790673243
8-cities_,0.25085111973403496,0.0794313758579987,20.01566867811736,1.7729231173337165,26.43901393491272,1.8807029599926581,0.18305803156370304,0.35386887493829167,0.6138545942294656,0.2522879889371291,0.25820521568981325,0.2801504095271574,0.24062195045879864,0.2922299441022672,0.34995107648431734,0.08295342261264937,0.35950122391330497,0.14836673804396694,0.24424322757094474,-0.4601993119265315,1.0725139293344301
16-cities_,0.3028813769807767,0.059897120530298595,19.481495758712775,1.0819883682499452,25.83728739154558,1.170962874105323,0.18907505132553876,0.36228987722058636,0.6268499912527574,0.25831134386945587,0.3306889060237268,0.3416798445803686,0.2381926367783309,0.33630843458152093,0.3342758601124196,0.18877709035195078,0.3832235529030368,0.36244658991993517,0.25490951068702183,-0.42004973382948574,1.038829486211156
32-cities_,0.3372704146246776,0.056624836459497056,19.129710999371316,0.539838193211589,25.49981776620692,0.5239880234209734,0.19442780629397893,0.37161856142590405,0.6371115173974857,0.30225748339740177,0.4067782689125907,0.34856058381871147,0.2734138596633823,0.35383848919833594,0.3137442568302474,0.2500149088795064,0.39383627510800334,0.4307342447005965,0.29952577573800043,-0.3963576954513572,1.0271176512788358
64-cities_,0.349368554830276,0.03625013202422987,18.71956322450142,0.5297192402501936,25.15750263387499,0.6024118601481148,0.20325612197650433,0.38616255986509,0.6504947987932257,0.3144460828434785,0.38549002906671614,0.35172122761165736,0.3040550160675999,0.3532891059197756,0.3355282597464191,0.33372217403407145,0.3951654395530628,0.4138772286901491,0.30639098476982995,-0.425775258622852,1.078270492329117
128-cities_,0.37454637293391857,0.021132509274385567,18.60885391754112,0.4252337915893565,25.028479162475243,0.4918706136883644,0.2050176729295404,0.38928792262567125,0.6537218262585889,0.3380443788505345,0.39060002145100214,0.37166153949436276,0.35204377587571045,0.3501891049448078,0.375628531894145,0.387844954154813,0.38862723912083674,0.41154742673741973,0.3792767568155535,-0.4053439911772048,1.0345621001739944
256-cities_,0.37888808316400313,0.016975143217405276,18.475297866052216,0.15526163875059038,24.913683136207144,0.1898986460831475,0.2081050271130384,0.3943859649153892,0.6578107259845067,0.35346484162785086,0.3899072281647916,0.37761141427587097,0.39214852020115787,0.3459859538751642,0.37679184016020295,0.3793314541853776,0.3820504096733124,0.40736009829475817,0.38422907118154437,-0.4071735577373034,1.038134175747476
512-cities_,0.3896872778438765,0.008410373041482911,18.358784720172288,0.19924397524833393,24.789247589679285,0.21437254474105286,0.21035375181545618,0.39804559617287916,0.6609704020306126,0.37924647567543845,0.39432568789807143,0.3938349973618983,0.39346837732123663,0.37996073977239375,0.38727045535913884,0.39106138166489846,0.403755979294774,0.3977059570651781,0.37624272702573713,-0.3923133908202824,1.0332739882937054
1024-cities_,0.3963346666686415,0.005112480186826298,18.229511720626295,0.06429807554063521,24.672808448574994,0.07379165671292547,0.21309376971578997,0.4027009153468814,0.6648321834802957,0.3897201723295617,0.404670263381963,0.39631976650301826,0.39893333481133075,0.39054400336070527,0.3954616073477777,0.4008605747501781,0.4006777972283677,0.3979042820871177,0.38825486488639427,-0.38368958654115026,1.0521616849412492
2048-cities_,0.40455789538688236,0.0015160291885744834,18.059375029119273,0.04620136533971847,24.49317126321122,0.04664685442392853,0.21649175704679835,0.407595289815647,0.6690042966364884,0.4059719657403493,0.40534623080287013,0.40424260414349655,0.4035364261606387,0.4017117888647812,0.4040904832282717,0.40302275852165004,0.40520177701617643,0.40735764866103763,0.40509727072955193,-0.36704358366868495,1.0793765664677935
3483-cities_,0.4097771872590165,0.00010476181327202023,16.826681243271548,0.001981870497622047,23.02431003588884,0.0020433287152005013,0.24112581619903034,0.43986963092109554,0.693268053067145,0.4098847012989699,0.40987732527180665,0.4096512567214218,0.4098202627686025,0.4096523902342821,,,,,,-0.3320640147736128,1.2516003778738167
