NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (m2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
ES421;02003;Albacete;Albacete;no;173329;1126989600;1;;no;;ES519C1;no;Albacete;;;;ES519L1;no;Albacete
ES421;02073;Tarazona de la Mancha;Tarazona de la Mancha;no;6235;212680900;2;;no;;;;;;;;ES519L1;no;Albacete
ES421;02029;Chinchilla de Monte-Aragón;Chinchilla de Monte-Aragón;no;4206;679273300;3;;no;;;;;;;;ES519L1;no;Albacete
ES421;02035;Gineta, La;Gineta, La;no;2512;136764700;3;;no;;;;;;;;ES519L1;no;Albacete
ES421;02046;Mahora;Mahora;no;1383;108149100;3;;no;;;;;;;;ES519L1;no;Albacete
ES421;02075;Valdeganga;Valdeganga;no;2028;70656200;3;;no;;;;;;;;ES519L1;no;Albacete
ES421;02901;Pozo Cañada;Pozo Cañada;no;2797;116833800;3;;no;;;;;;;;ES519L1;no;Albacete
ES521;03009;Alcoy;Alcoi;no;58994;129860503;1;;no;;ES537C1;yes;Alcoy/Alcoi;;;;ES537L1;yes;Alcoy
ES521;03056;Cocentaina;Cocentaina;no;11511;52944709;2;;no;;;;;;;;ES537L1;yes;Alcoy
ES521;03032;Benifallim;Benifallim;no;105;13688379;3;;no;;;;;;;;ES537L1;yes;Alcoy
ES521;03086;Millena;Millena;no;237;9773401;3;;no;;;;;;;;ES537L1;yes;Alcoy
ES521;03014;Alicante;Alacant;no;334887;201265845;1;;yes;;ES021C1;no;Alicante/Alacant;;;;ES021L2;no;Alicante/Alacant
ES521;03122;San Vicente del Raspeig;Sant Vicent del Raspeig;no;58385;40550840;1;;yes;;ES558C1;yes;San Vicente del Raspeig/Sant Vicent del Raspeig;;;;ES021L2;no;Alicante/Alacant
ES521;03050;Campello, el;Campello, el;no;28349;55267822;2;;yes;;;;;;;;ES021L2;no;Alicante/Alacant
ES521;03090;Mutxamel;Mutxamel;no;25352;47653187;2;;yes;;;;;;;;ES021L2;no;Alicante/Alacant
ES521;03119;Sant Joan d'Alacant;Sant Joan d'Alacant;no;23915;9638765;2;;yes;;;;;;;;ES021L2;no;Alicante/Alacant
ES611;04013;Almería;Almería;no;198533;295724400;1;;yes;;ES514C1;no;Almería;;;;ES514L1;no;Almería
ES611;04052;Huércal de Almería;Huércal de Almería;no;17651;20927500;2;;yes;;;;;;;;ES514L1;no;Almería
ES611;04101;Viator;Viator;no;5885;20620600;2;;yes;;;;;;;;ES514L1;no;Almería
ES611;04024;Benahadux;Benahadux;no;4382;16615387;2;;yes;;;;;;;;ES514L1;no;Almería
ES611;04074;Pechina;Pechina;no;4037;46056772;3;;no;;;;;;;;ES514L1;no;Almería
ES708;35004;Arrecife;Arrecife;no;62988;24275400;1;;yes;;ES072C1;no;Arrecife;;;;ES072L1;yes;Arrecife
ES708;35010;Haría;Haría;no;5123;106628800;3;;yes;;;;;;;;ES072L1;yes;Arrecife
ES708;35018;San Bartolomé;San Bartolomé;no;18816;40761100;2;;yes;;;;;;;;ES072L1;yes;Arrecife
ES708;35024;Teguise;Teguise;no;22342;263030100;2;;yes;;;;;;;;ES072L1;yes;Arrecife
ES708;35029;Tinajo;Tinajo;no;6279;135779000;3;;yes;;;;;;;;ES072L1;yes;Arrecife
ES411;05019;Ávila;Ávila;no;57744;230704400;1;;no;;ES538C1;yes;Ávila;;;;ES538L1;yes;Ávila
ES411;05022;Barraco, El;Barraco, El;no;1861;153900813;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05030;Berrocalejo de Aragona;Berrocalejo de Aragona;no;46;9007877;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05061;Colilla, La;Colilla, La;no;336;10800000;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05121;Martiherrero;Martiherrero;no;312;22792370;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05141;Muñopepe;Muñopepe;no;100;6019016;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05232;Serrada, La;Serrada, La;no;117;7253200;3;;no;;;;;;;;ES538L1;yes;Ávila
ES411;05245;Tornadizos de Ávila;Tornadizos de Ávila;no;417;95470346;3;;no;;;;;;;;ES538L1;yes;Ávila
ES120;33004;Avilés;Avilés;no;78182;26805522;1;;yes;;ES039C1;no;Avilés;;;;ES039L1;yes;Avilés
ES120;33016;Castrillón;Castrillón;no;22376;55338877;2;;yes;;;;;;;;ES039L1;yes;Avilés
ES120;33020;Corvera de Asturias;Corvera de Asturias;no;15549;46008925;2;;yes;;;;;;;;ES039L1;yes;Avilés
ES120;33030;Illas;Illas;no;1014;25506965;3;;yes;;;;;;;;ES039L1;yes;Avilés
ES120;33069;Soto del Barco;Soto del Barco;no;3866;35344447;3;;yes;;;;;;;;ES039L1;yes;Avilés
ES431;06015;Badajoz;Badajoz;no;150702;1440374806;1;;no;;ES017C1;no;Badajoz;;;;ES017L2;no;Badajoz
ES431;06095;Olivenza;Olivenza;no;11963;430140816;2;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06128;Talavera la Real;Talavera la Real;no;5314;61497814;2;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06005;Albuera, La;Albuera, La;no;2028;26373951;3;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06143;Valverde de Leganés;Valverde de Leganés;no;4159;72984622;3;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06155;Villar del Rey;Villar del Rey;no;2117;98874602;3;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06902;Pueblonuevo del Guadiana;Pueblonuevo del Guadiana;no;2021;28548814;3;;no;;;;;;;;ES017L2;no;Badajoz
ES431;06903;Guadiana del Caudillo;Guadiana del Caudillo;no;2485;30054842;3;;no;;;;;;;;ES017L2;no;Badajoz
ES511;08015;Badalona;Badalona;no;220440;20949330;1;;yes;;ES503C1;no;Badalona;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08019;Barcelona;Barcelona;no;1636762;99106900;1;;yes;;ES002C1;no;Barcelona;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08056;Castelldefels;Castelldefels;no;67004;12812345;1;;yes;;ES069C1;no;Castelldefels;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08073;Cornellà de Llobregat;Cornellà de Llobregat;no;88592;6819648;1;;yes;;ES066C1;no;Cornellà de Llobregat;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08096;Granollers;Granollers;no;61275;14952700;1;;no;;ES071C1;no;Granollers;;;;ES002L2;no;Barcelona
ES511;08101;Hospitalet de Llobregat, L';Hospitalet de Llobregat, L';no;264923;13620159;1;;yes;;ES024C1;no;Hospitalet de Llobregat, L';ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08121;Mataró;Mataró;no;128265;22301688;1;;yes;;ES530C1;no;Mataró;;;;ES002L2;no;Barcelona
ES511;08124;Mollet del Vallès;Mollet del Vallès;no;51318;10800500;1;;no;;ES075C1;no;Mollet del Vallès;;;;ES002L2;no;Barcelona
ES511;08169;Prat de Llobregat, El;Prat de Llobregat, El;no;64599;31527310;1;;yes;;ES064C1;no;Prat de Llobregat, El;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08184;Rubí;Rubí;no;77464;32196332;1;;no;;ES052C1;no;Rubí;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08187;Sabadell;Sabadell;no;213644;37528259;1;;no;;ES507C1;no;Sabadell;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08200;Sant Boi de Llobregat;Sant Boi de Llobregat;no;83605;22130022;1;;yes;;ES042C1;no;Sant Boi de Llobregat;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08205;Sant Cugat del Vallès;Sant Cugat del Vallès;no;91006;48204900;1;;no;;ES049C1;no;Sant Cugat del Vallès;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08245;Santa Coloma de Gramenet;Santa Coloma de Gramenet;no;119215;7088222;1;;yes;;ES526C1;no;Santa Coloma de Gramenet;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08266;Cerdanyola del Vallès;Cerdanyola del Vallès;no;57403;30827366;1;;no;;ES061C1;no;Cerdanyola del Vallès;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08279;Terrassa;Terrassa;no;220556;70291574;1;;no;;ES512C1;no;Terrassa;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08301;Viladecans;Viladecans;no;66611;20064806;1;;yes;;ES056C1;no;Viladecans;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08307;Vilanova i la Geltrú;Vilanova i la Geltrú;no;67086;33865091;1;;yes;;ES063C1;no;Vilanova i la Geltrú;;;;ES002L2;no;Barcelona
ES511;08001;Abrera;Abrera;no;12489;19984019;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08003;Alella;Alella;no;9801;9676432;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08005;Ametlla del Vallès, L';Ametlla del Vallès, L';no;8462;14206000;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08006;Arenys de Mar;Arenys de Mar;no;15776;6453605;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08007;Arenys de Munt;Arenys de Munt;no;8931;20727071;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08009;Argentona;Argentona;no;12452;25260063;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08020;Begues;Begues;no;7098;50388309;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08023;Bigues i Riells;Bigues i Riells;no;9092;29147869;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08030;Cabrils;Cabrils;no;7439;6985584;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08033;Caldes de Montbui;Caldes de Montbui;no;17554;37647914;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08035;Calella;Calella;no;19069;7864140;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08040;Canet de Mar;Canet de Mar;no;14526;6315946;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08041;Canovelles;Canovelles;no;16629;6762629;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08046;Cardedeu;Cardedeu;no;18357;12238800;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08051;Castellar del Vallès;Castellar del Vallès;no;24187;45169547;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08054;Castellbisbal;Castellbisbal;no;12390;30983500;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08068;Cervelló;Cervelló;no;9054;24205388;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08072;Corbera de Llobregat;Corbera de Llobregat;no;14822;18306218;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08074;Cubelles;Cubelles;no;15329;13330000;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08075;Dosrius;Dosrius;no;5481;40774400;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08076;Esparreguera;Esparreguera;no;22251;27317100;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08077;Esplugues de Llobregat;Esplugues de Llobregat;no;46680;4552774;1;;yes;;ES557C1;yes;Esplugues de Llobregat;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08086;Franqueses del Vallès, Les;Franqueses del Vallès, Les;no;20092;29736900;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08088;Garriga, La;Garriga, La;no;16514;18992700;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08089;Gavà;Gavà;no;46771;30891113;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08091;Gelida;Gelida;no;7533;26681404;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08105;Llagosta, La;Llagosta, La;no;13480;3008802;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08106;Llinars del Vallès;Llinars del Vallès;no;9938;27632300;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08107;Lliçà d'Amunt;Lliçà d'Amunt;no;15256;22363989;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08108;Lliçà de Vall;Lliçà de Vall;no;6542;10705000;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08114;Martorell;Martorell;no;28189;12842274;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08118;Masnou, El;Masnou, El;no;23515;3207330;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08119;Masquefa;Masquefa;no;9211;17152800;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08120;Matadepera;Matadepera;no;9326;25290706;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08123;Molins de Rei;Molins de Rei;no;25868;15719100;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08125;Montcada i Reixac;Montcada i Reixac;no;36239;23489354;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08126;Montgat;Montgat;no;12041;2861398;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08135;Montmeló;Montmeló;no;8755;3878615;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08136;Montornès del Vallès;Montornès del Vallès;no;16393;10248566;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08147;Olesa de Montserrat;Olesa de Montserrat;no;23904;16690672;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08156;Palau-solità i Plegamans;Palau-solità i Plegamans;no;14771;15063715;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08157;Pallejà;Pallejà;no;11508;8468800;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08159;Parets del Vallès;Parets del Vallès;no;19082;9155200;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08161;Piera;Piera;no;15603;57220200;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08167;Polinyà;Polinyà;no;8479;8814964;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08172;Premià de Mar;Premià de Mar;no;28119;1963445;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08180;Ripollet;Ripollet;no;38665;4402908;1;;no;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08181;Roca del Vallès, La;Roca del Vallès, La;no;10650;36791000;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08194;Sant Adrià de Besòs;Sant Adrià de Besòs;no;37097;3779054;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08196;Sant Andreu de la Barca;Sant Andreu de la Barca;no;27558;5671375;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08197;Sant Andreu de Llavaneres;Sant Andreu de Llavaneres;no;10968;11863815;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08198;Sant Antoni de Vilamajor;Sant Antoni de Vilamajor;no;6135;13922437;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08208;Sant Esteve Sesrovires;Sant Esteve Sesrovires;no;7612;18465198;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08209;Sant Fost de Campsentelles;Sant Fost de Campsentelles;no;8737;13199079;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08211;Sant Feliu de Llobregat;Sant Feliu de Llobregat;no;44860;11945500;1;;no;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08214;Vilassar de Dalt;Vilassar de Dalt;no;9043;8916524;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08217;Sant Joan Despí;Sant Joan Despí;no;34123;5577319;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08219;Vilassar de Mar;Vilassar de Mar;no;20837;3962452;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08221;Sant Just Desvern;Sant Just Desvern;no;17805;7782541;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08230;Premià de Dalt;Premià de Dalt;no;10448;6538488;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08231;Sant Pere de Ribes;Sant Pere de Ribes;no;30719;40880304;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08235;Sant Pol de Mar;Sant Pol de Mar;no;5299;7540433;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08238;Sant Quirze del Vallès;Sant Quirze del Vallès;no;20141;14460000;1;;no;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08244;Santa Coloma de Cervelló;Santa Coloma de Cervelló;no;8218;7494108;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08248;Santa Eulàlia de Ronçana;Santa Eulàlia de Ronçana;no;7288;13974328;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08252;Barberà del Vallès;Barberà del Vallès;no;33091;8184466;1;;no;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08260;Santa Perpètua de Mogoda;Santa Perpètua de Mogoda;no;25799;15692417;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08262;Sant Vicenç de Castellet;Sant Vicenç de Castellet;no;9523;17383636;2;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08263;Sant Vicenç dels Horts;Sant Vicenç dels Horts;no;28117;9260200;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08264;Sant Vicenç de Montalt;Sant Vicenç de Montalt;no;6407;7898888;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08267;Sentmenat;Sentmenat;no;9078;28298882;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08270;Sitges;Sitges;no;29307;43703265;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08281;Teià;Teià;no;6397;6717183;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08282;Tiana;Tiana;no;8840;7935567;1;;yes;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES511;08289;Torrelles de Llobregat;Torrelles de Llobregat;no;6041;13690505;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08291;Vacarisses;Vacarisses;no;6688;40440362;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08295;Vallirana;Vallirana;no;15006;23813396;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08300;Viladecavalls;Viladecavalls;no;7512;20077561;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08902;Vilanova del Vallès;Vilanova del Vallès;no;5432;15522239;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08904;Badia del Vallès;Badia del Vallès;no;13380;932100;1;;no;;;;;ES002K2;no;Barcelona;ES002L2;no;Barcelona
ES514;43037;Calafell;Calafell;no;26538;20180419;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES514;43051;Cunit;Cunit;no;12952;9650022;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08025;Bruc, El;Bruc, El;no;2050;47438028;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08028;Cabrera d'Anoia;Cabrera d'Anoia;no;1410;17091500;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08029;Cabrera de Mar;Cabrera de Mar;no;4680;9016612;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08032;Caldes d'Estrac;Caldes d'Estrac;no;2982;736339;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08042;Cànoves i Samalús;Cànoves i Samalús;no;3117;28617526;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08043;Canyelles;Canyelles;no;4647;13990628;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08053;Castellbell i el Vilar;Castellbell i el Vilar;no;3647;28515389;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08061;Castellgalí;Castellgalí;no;2062;17286945;2;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08066;Castellví de Rosanes;Castellví de Rosanes;no;1884;16376185;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08069;Collbató;Collbató;no;4466;18067000;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08115;Martorelles;Martorelles;no;4801;3643257;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08122;Mediona;Mediona;no;2322;47984247;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08127;Monistrol de Montserrat;Monistrol de Montserrat;no;3034;11912300;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08146;Olesa de Bonesvalls;Olesa de Bonesvalls;no;1810;30777822;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08148;Olivella;Olivella;no;3799;38808196;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08153;Òrrius;Òrrius;no;739;5619722;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08158;Papiol, El;Papiol, El;no;4145;8853100;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08162;Hostalets de Pierola, Els;Hostalets de Pierola, Els;no;2973;33500471;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08179;Rellinars;Rellinars;no;780;17811455;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08193;Sant Iscle de Vallalta;Sant Iscle de Vallalta;no;1332;17704899;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08203;Sant Cebrià de Vallalta;Sant Cebrià de Vallalta;no;3385;15627161;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08204;Sant Climent de Llobregat;Sant Climent de Llobregat;no;4129;10783853;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08207;Sant Esteve de Palautordera;Sant Esteve de Palautordera;no;2820;10731068;2;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08212;Sant Feliu Sasserra;Sant Feliu Sasserra;no;602;23032900;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08222;Sant Llorenç d'Hortons;Sant Llorenç d'Hortons;no;2413;19700000;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08223;Sant Llorenç Savall;Sant Llorenç Savall;no;2373;41194927;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08234;Sant Pere de Vilamajor;Sant Pere de Vilamajor;no;4472;34303015;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08236;Sant Quintí de Mediona;Sant Quintí de Mediona;no;2254;13811402;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08242;Marganell;Marganell;no;266;13352900;3;;no;;;;;;;;ES002L2;yes;Barcelona
ES511;08256;Santa Maria de Martorelles;Santa Maria de Martorelles;no;893;4493370;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08273;Subirats;Subirats;no;3044;55911069;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08290;Ullastrell;Ullastrell;no;2093;7388042;3;;no;;;;;;;;ES002L2;no;Barcelona
ES511;08294;Vallgorguina;Vallgorguina;no;2891;22168137;3;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08296;Vallromanes;Vallromanes;no;2579;10605270;2;;yes;;;;;;;;ES002L2;no;Barcelona
ES511;08905;Palma de Cervelló, La;Palma de Cervelló, La;no;2954;5393300;2;;yes;;;;;;;;ES002L2;;Barcelona
ES521;03031;Benidorm;Benidorm;no;68721;38509874;1;;yes;;ES054C1;no;Benidorm;;;;ES054L1;yes;Benidorm
ES521;03011;Alfàs del Pi, l';Alfàs del Pi, l';no;20482;19259507;2;;yes;;;;;;;;ES054L1;yes;Benidorm
ES521;03069;Finestrat;Finestrat;no;6715;42253968;2;;yes;;;;;;;;ES054L1;yes;Benidorm
ES521;03094;Nucia, la;Nucia, la;no;18603;21361299;2;;yes;;;;;;;;ES054L1;yes;Benidorm
ES521;03139;Villajoyosa;Vila Joiosa, la;no;34673;59248127;2;;yes;;;;;;;;ES054L1;yes;Benidorm
ES521;03107;Polop;Polop;no;4965;22559300;2;;yes;;;;;;;;ES054L1;yes;Benidorm
ES213;48013;Barakaldo;Barakaldo;no;100881;25117300;1;;yes;;ES027C1;no;Barakaldo;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48020;Bilbao;Bilbao;no;346843;41392100;1;;no;;ES019C1;no;Bilbao;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48044;Getxo;Getxo;no;77946;11872700;1;;yes;;ES051C1;no;Getxo;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48002;Abanto y Ciérvana-Abanto Zierbena;Abanto y Ciérvana-Abanto Zierbena;no;9444;16177900;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48003;Amorebieta-Etxano;Amorebieta-Etxano;no;19339;58844800;2;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48011;Arrigorriaga;Arrigorriaga;no;12160;16231300;1;;no;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48015;Basauri;Basauri;no;40589;7011500;1;;no;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48016;Berango;Berango;no;7195;8734800;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48017;Bermeo;Bermeo;no;16765;33807900;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48029;Etxebarri;Etxebarri;no;11563;3272300;1;;no;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48036;Galdakao;Galdakao;no;29326;31470400;2;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48043;Gorliz;Gorliz;no;5785;10228300;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48045;Güeñes;Güeñes;no;6734;41476700;3;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48054;Leioa;Leioa;no;31795;8399900;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48069;Mungia;Mungia;no;17691;44458800;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48071;Muskiz;Muskiz;no;7507;21009800;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48078;Portugalete;Portugalete;no;45766;3182700;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48080;Valle de Trápaga-Trapagaran;Valle de Trápaga-Trapagaran;no;11985;12847700;1;;no;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48082;Santurtzi;Santurtzi;no;45853;8883200;1;;yes;;ES556C1;yes;Santurtzi;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48083;Ortuella;Ortuella;no;8395;7951700;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48084;Sestao;Sestao;no;27296;3517400;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES213;48085;Sopela;Sopela;no;13878;8425800;2;;yes;;;;;;;;ES019L3;no;Bilbao
ES213;48090;Balmaseda;Balmaseda;no;7697;22316800;2;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48096;Zalla;Zalla;no;8447;31097000;2;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48901;Derio;Derio;no;6631;10152500;2;;no;;;;;;;;ES019L3;no;Bilbao
ES213;48902;Erandio;Erandio;no;24350;18170100;1;;yes;;;;;ES019K2;no;Bilbao;ES019L3;no;Bilbao
ES211;01004;Artziniega;Artziniega;no;1821;27287300;3;;no;;;;;;;;ES019L3;no;Bilbao
